Pair,Date,Minute,Rate
EURUSD,2020.10.01,10:35,1.17398
EURUSD,2020.10.01,10:36,1.17393
EURUSD,2020.10.01,10:37,1.17392
EURUSD,2020.10.01,10:38,1.17369
EURUSD,2020.10.01,10:39,1.17369
EURUSD,2020.10.01,10:40,1.17378
EURUSD,2020.10.01,10:41,1.174
EURUSD,2020.10.01,10:42,1.17379
EURUSD,2020.10.01,10:43,1.17355
EURUSD,2020.10.01,10:44,1.17376
EURUSD,2020.10.01,10:45,1.17383
EURUSD,2020.10.01,10:46,1.17386
EURUSD,2020.10.01,10:47,1.17373
EURUSD,2020.10.01,10:48,1.17404
EURUSD,2020.10.01,10:49,1.17409
EURUSD,2020.10.01,10:50,1.17381
EURUSD,2020.10.01,10:51,1.17424
EURUSD,2020.10.01,10:52,1.17451
EURUSD,2020.10.01,10:53,1.1744
EURUSD,2020.10.01,10:54,1.17427
EURUSD,2020.10.01,10:55,1.17378
EURUSD,2020.10.01,10:56,1.17339
EURUSD,2020.10.01,10:57,1.17347
EURUSD,2020.10.01,10:58,1.17338
EURUSD,2020.10.01,10:59,1.17363
EURUSD,2020.10.01,11:00,1.17355
EURUSD,2020.10.01,11:01,1.17364
EURUSD,2020.10.01,11:02,1.174
EURUSD,2020.10.01,11:03,1.17385
EURUSD,2020.10.01,11:04,1.17411
EURUSD,2020.10.01,11:05,1.17417
EURUSD,2020.10.01,11:06,1.17432
EURUSD,2020.10.01,11:07,1.17416
EURUSD,2020.10.01,11:08,1.174
EURUSD,2020.10.01,11:09,1.17402
EURUSD,2020.10.01,11:10,1.17381
EURUSD,2020.10.01,11:11,1.17404
EURUSD,2020.10.01,11:12,1.17412
EURUSD,2020.10.01,11:13,1.17423
EURUSD,2020.10.01,11:14,1.17429
EURUSD,2020.10.01,11:15,1.17415
EURUSD,2020.10.01,11:16,1.17432
EURUSD,2020.10.01,11:17,1.17421
EURUSD,2020.10.01,11:18,1.17439
EURUSD,2020.10.01,11:19,1.17408
EURUSD,2020.10.01,11:20,1.17386
EURUSD,2020.10.01,11:21,1.17365
EURUSD,2020.10.01,11:22,1.17403
EURUSD,2020.10.01,11:23,1.174
EURUSD,2020.10.01,11:24,1.17435
EURUSD,2020.10.01,11:25,1.17423
EURUSD,2020.10.01,11:26,1.17425
EURUSD,2020.10.01,11:27,1.17446
EURUSD,2020.10.01,11:28,1.17453
EURUSD,2020.10.01,11:29,1.17473
EURUSD,2020.10.01,11:30,1.17444
EURUSD,2020.10.01,11:31,1.17474
EURUSD,2020.10.01,11:32,1.175
EURUSD,2020.10.01,11:33,1.1753
EURUSD,2020.10.01,11:34,1.17529
EURUSD,2020.10.01,11:35,1.17517
EURUSD,2020.10.01,11:36,1.17519
EURUSD,2020.10.01,11:37,1.17523
EURUSD,2020.10.01,11:38,1.17508
EURUSD,2020.10.01,11:39,1.17512
EURUSD,2020.10.01,11:40,1.17502
EURUSD,2020.10.01,11:41,1.17502
EURUSD,2020.10.01,11:42,1.1751
EURUSD,2020.10.01,11:43,1.17516
EURUSD,2020.10.01,11:44,1.17532
EURUSD,2020.10.01,11:45,1.17534
EURUSD,2020.10.01,11:46,1.17518
EURUSD,2020.10.01,11:47,1.17541
EURUSD,2020.10.01,11:48,1.17545
EURUSD,2020.10.01,11:49,1.1753
EURUSD,2020.10.01,11:50,1.17513
EURUSD,2020.10.01,11:51,1.17522
EURUSD,2020.10.01,11:52,1.17539
EURUSD,2020.10.01,11:53,1.17533
EURUSD,2020.10.01,11:54,1.17556
EURUSD,2020.10.01,11:55,1.17522
EURUSD,2020.10.01,11:56,1.17534
EURUSD,2020.10.01,11:57,1.17516
EURUSD,2020.10.01,11:58,1.17524
EURUSD,2020.10.01,11:59,1.17515
EURUSD,2020.10.01,12:00,1.17512
EURUSD,2020.10.01,12:01,1.17464
EURUSD,2020.10.01,12:02,1.17442
EURUSD,2020.10.01,12:03,1.17393
EURUSD,2020.10.01,12:04,1.17403
EURUSD,2020.10.01,12:05,1.17427
EURUSD,2020.10.01,12:06,1.17426
EURUSD,2020.10.01,12:07,1.17449
EURUSD,2020.10.01,12:08,1.17427
EURUSD,2020.10.01,12:09,1.17411
EURUSD,2020.10.01,12:10,1.17418
EURUSD,2020.10.01,12:11,1.17409
EURUSD,2020.10.01,12:12,1.17418
EURUSD,2020.10.01,12:13,1.17409
EURUSD,2020.10.01,12:14,1.17413
EURUSD,2020.10.01,12:15,1.17398
EURUSD,2020.10.01,12:16,1.17408
EURUSD,2020.10.01,12:17,1.17422
EURUSD,2020.10.01,12:18,1.17415
EURUSD,2020.10.01,12:19,1.17413
EURUSD,2020.10.01,12:20,1.17444
EURUSD,2020.10.01,12:21,1.17432
EURUSD,2020.10.01,12:22,1.17445
EURUSD,2020.10.01,12:23,1.17468
EURUSD,2020.10.01,12:24,1.17458
EURUSD,2020.10.01,12:25,1.1747
EURUSD,2020.10.01,12:26,1.17477
EURUSD,2020.10.01,12:27,1.17477
EURUSD,2020.10.01,12:28,1.17484
EURUSD,2020.10.01,12:29,1.17485
EURUSD,2020.10.01,12:30,1.17481
EURUSD,2020.10.01,12:31,1.17498
EURUSD,2020.10.01,12:32,1.17476
EURUSD,2020.10.01,12:33,1.17447
EURUSD,2020.10.01,12:34,1.17443
EURUSD,2020.10.01,12:35,1.17447
EURUSD,2020.10.01,12:36,1.17442
EURUSD,2020.10.01,12:37,1.17443
EURUSD,2020.10.01,12:38,1.17448
EURUSD,2020.10.01,12:39,1.17467
EURUSD,2020.10.01,12:40,1.17466
EURUSD,2020.10.01,12:41,1.17455
EURUSD,2020.10.01,12:42,1.17457
EURUSD,2020.10.01,12:43,1.17456
EURUSD,2020.10.01,12:44,1.17445
EURUSD,2020.10.01,12:45,1.17439
EURUSD,2020.10.01,12:46,1.17436
EURUSD,2020.10.01,12:47,1.17436
EURUSD,2020.10.01,12:48,1.17436
EURUSD,2020.10.01,12:49,1.17447
EURUSD,2020.10.01,12:50,1.17443
EURUSD,2020.10.01,12:51,1.17453
EURUSD,2020.10.01,12:52,1.17457
EURUSD,2020.10.01,12:53,1.17457
EURUSD,2020.10.01,12:54,1.17436
EURUSD,2020.10.01,12:55,1.1742
EURUSD,2020.10.01,12:56,1.17423
EURUSD,2020.10.01,12:57,1.17434
EURUSD,2020.10.01,12:58,1.17439
EURUSD,2020.10.01,12:59,1.17445
EURUSD,2020.10.01,13:00,1.17437
EURUSD,2020.10.01,13:01,1.17437
EURUSD,2020.10.01,13:02,1.17431
EURUSD,2020.10.01,13:03,1.17434
EURUSD,2020.10.01,13:04,1.17442
EURUSD,2020.10.01,13:05,1.17442
EURUSD,2020.10.01,13:06,1.17433
EURUSD,2020.10.01,13:07,1.17433
EURUSD,2020.10.01,13:08,1.17447
EURUSD,2020.10.01,13:09,1.17445
EURUSD,2020.10.01,13:10,1.17447
EURUSD,2020.10.01,13:11,1.17457
EURUSD,2020.10.01,13:12,1.1745
EURUSD,2020.10.01,13:13,1.17441
EURUSD,2020.10.01,13:14,1.1743
EURUSD,2020.10.01,13:15,1.17441
EURUSD,2020.10.01,13:16,1.17426
EURUSD,2020.10.01,13:17,1.17424
EURUSD,2020.10.01,13:18,1.17431
EURUSD,2020.10.01,13:19,1.17443
EURUSD,2020.10.01,13:20,1.17451
EURUSD,2020.10.01,13:21,1.17442
EURUSD,2020.10.01,13:22,1.17449
EURUSD,2020.10.01,13:23,1.17454
EURUSD,2020.10.01,13:24,1.17443
EURUSD,2020.10.01,13:25,1.17445
EURUSD,2020.10.01,13:26,1.17443
EURUSD,2020.10.01,13:27,1.17432
EURUSD,2020.10.01,13:28,1.17443
EURUSD,2020.10.01,13:29,1.1744
EURUSD,2020.10.01,13:30,1.17443
EURUSD,2020.10.01,13:31,1.17439
EURUSD,2020.10.01,13:32,1.17442
EURUSD,2020.10.01,13:33,1.17452
EURUSD,2020.10.01,13:34,1.17448
EURUSD,2020.10.01,13:35,1.17447
EURUSD,2020.10.01,13:36,1.17454
EURUSD,2020.10.01,13:37,1.17453
EURUSD,2020.10.01,13:38,1.1745
EURUSD,2020.10.01,13:39,1.17443
EURUSD,2020.10.01,13:40,1.17434
EURUSD,2020.10.01,13:41,1.17429
EURUSD,2020.10.01,13:42,1.17417
EURUSD,2020.10.01,13:43,1.17414
EURUSD,2020.10.01,13:44,1.17423
EURUSD,2020.10.01,13:45,1.17419
EURUSD,2020.10.01,13:46,1.17433
EURUSD,2020.10.01,13:47,1.17429
EURUSD,2020.10.01,13:48,1.17435
EURUSD,2020.10.01,13:49,1.17429
EURUSD,2020.10.01,13:50,1.17421
EURUSD,2020.10.01,13:51,1.17413
EURUSD,2020.10.01,13:52,1.17414
EURUSD,2020.10.01,13:53,1.17418
EURUSD,2020.10.01,13:54,1.17424
EURUSD,2020.10.01,13:55,1.17418
EURUSD,2020.10.01,13:56,1.1742
EURUSD,2020.10.01,13:57,1.17426
EURUSD,2020.10.01,13:58,1.17428
EURUSD,2020.10.01,13:59,1.17409
EURUSD,2020.10.01,14:00,1.17409
EURUSD,2020.10.01,14:01,1.174
EURUSD,2020.10.01,14:02,1.1739
EURUSD,2020.10.01,14:03,1.17368
EURUSD,2020.10.01,14:04,1.17384
EURUSD,2020.10.01,14:05,1.17369
EURUSD,2020.10.01,14:06,1.17364
EURUSD,2020.10.01,14:07,1.17369
EURUSD,2020.10.01,14:08,1.17368
EURUSD,2020.10.01,14:09,1.17359
EURUSD,2020.10.01,14:10,1.17349
EURUSD,2020.10.01,14:11,1.17366
EURUSD,2020.10.01,14:12,1.17372
EURUSD,2020.10.01,14:13,1.17373
EURUSD,2020.10.01,14:14,1.17375
EURUSD,2020.10.01,14:15,1.17364
EURUSD,2020.10.01,14:16,1.17378
EURUSD,2020.10.01,14:17,1.17379
EURUSD,2020.10.01,14:18,1.17375
EURUSD,2020.10.01,14:19,1.17387
EURUSD,2020.10.01,14:20,1.17393
EURUSD,2020.10.01,14:21,1.174
EURUSD,2020.10.01,14:22,1.17402
EURUSD,2020.10.01,14:23,1.17397
EURUSD,2020.10.01,14:24,1.17398
EURUSD,2020.10.01,14:25,1.17388
EURUSD,2020.10.01,14:26,1.17403
EURUSD,2020.10.01,14:27,1.17412
EURUSD,2020.10.01,14:28,1.17418
EURUSD,2020.10.01,14:29,1.17418
EURUSD,2020.10.01,14:30,1.17407
EURUSD,2020.10.01,14:31,1.17402
EURUSD,2020.10.01,14:32,1.174
EURUSD,2020.10.01,14:33,1.17427
EURUSD,2020.10.01,14:34,1.17411
EURUSD,2020.10.01,14:35,1.17406
EURUSD,2020.10.01,14:36,1.17419
EURUSD,2020.10.01,14:37,1.17412
EURUSD,2020.10.01,14:38,1.17419
EURUSD,2020.10.01,14:39,1.17422
EURUSD,2020.10.01,14:40,1.17418
EURUSD,2020.10.01,14:41,1.17408
EURUSD,2020.10.01,14:42,1.17425
EURUSD,2020.10.01,14:43,1.17426
EURUSD,2020.10.01,14:44,1.17441
EURUSD,2020.10.01,14:45,1.17436
EURUSD,2020.10.01,14:46,1.1744
EURUSD,2020.10.01,14:47,1.17448
EURUSD,2020.10.01,14:48,1.17465
EURUSD,2020.10.01,14:49,1.17459
EURUSD,2020.10.01,14:50,1.17466
EURUSD,2020.10.01,14:51,1.17464
EURUSD,2020.10.01,14:52,1.17458
EURUSD,2020.10.01,14:53,1.17442
EURUSD,2020.10.01,14:54,1.17435
EURUSD,2020.10.01,14:55,1.17437
EURUSD,2020.10.01,14:56,1.17438
EURUSD,2020.10.01,14:57,1.17438
EURUSD,2020.10.01,14:58,1.17455
EURUSD,2020.10.01,14:59,1.1746
EURUSD,2020.10.01,15:00,1.1745
EURUSD,2020.10.01,15:01,1.17462
EURUSD,2020.10.01,15:02,1.17473
EURUSD,2020.10.01,15:03,1.17462
EURUSD,2020.10.01,15:04,1.17465
EURUSD,2020.10.01,15:05,1.17475
EURUSD,2020.10.01,15:06,1.17486
EURUSD,2020.10.01,15:07,1.17458
EURUSD,2020.10.01,15:08,1.17442
EURUSD,2020.10.01,15:09,1.17447
EURUSD,2020.10.01,15:10,1.17454
EURUSD,2020.10.01,15:11,1.17427
EURUSD,2020.10.01,15:12,1.17436
EURUSD,2020.10.01,15:13,1.17443
EURUSD,2020.10.01,15:14,1.17447
EURUSD,2020.10.01,15:15,1.17435
EURUSD,2020.10.01,15:16,1.17437
EURUSD,2020.10.01,15:17,1.1744
EURUSD,2020.10.01,15:18,1.17442
EURUSD,2020.10.01,15:19,1.17446
EURUSD,2020.10.01,15:20,1.17458
EURUSD,2020.10.01,15:21,1.17441
EURUSD,2020.10.01,15:22,1.17436
EURUSD,2020.10.01,15:23,1.17447
EURUSD,2020.10.01,15:24,1.17451
EURUSD,2020.10.01,15:25,1.17446
EURUSD,2020.10.01,15:26,1.17443
EURUSD,2020.10.01,15:27,1.17446
EURUSD,2020.10.01,15:28,1.17444
EURUSD,2020.10.01,15:29,1.17445
EURUSD,2020.10.01,15:30,1.1745
EURUSD,2020.10.01,15:31,1.17443
EURUSD,2020.10.01,15:32,1.17447
EURUSD,2020.10.01,15:33,1.17443
EURUSD,2020.10.01,15:34,1.17441
EURUSD,2020.10.01,15:35,1.17435
EURUSD,2020.10.01,15:36,1.1743
EURUSD,2020.10.01,15:37,1.17434
EURUSD,2020.10.01,15:38,1.17429
EURUSD,2020.10.01,15:39,1.17441
EURUSD,2020.10.01,15:40,1.1742
EURUSD,2020.10.01,15:41,1.17434
EURUSD,2020.10.01,15:42,1.17428
EURUSD,2020.10.01,15:43,1.17425
EURUSD,2020.10.01,15:44,1.17428
EURUSD,2020.10.01,15:45,1.17424
EURUSD,2020.10.01,15:46,1.17426
EURUSD,2020.10.01,15:47,1.1743
EURUSD,2020.10.01,15:48,1.17431
EURUSD,2020.10.01,15:49,1.17437
EURUSD,2020.10.01,15:50,1.17447
EURUSD,2020.10.01,15:51,1.17437
EURUSD,2020.10.01,15:52,1.17441
EURUSD,2020.10.01,15:53,1.17443
EURUSD,2020.10.01,15:54,1.17446
EURUSD,2020.10.01,15:55,1.17458
EURUSD,2020.10.01,15:56,1.17473
EURUSD,2020.10.01,15:57,1.17474
EURUSD,2020.10.01,15:58,1.17487
EURUSD,2020.10.01,15:59,1.17495
EURUSD,2020.10.01,16:00,1.175
EURUSD,2020.10.01,16:01,1.175
EURUSD,2020.10.01,16:02,1.17485
EURUSD,2020.10.01,16:03,1.17476
EURUSD,2020.10.01,16:04,1.17483
EURUSD,2020.10.01,16:05,1.17487
EURUSD,2020.10.01,16:06,1.17498
EURUSD,2020.10.01,16:07,1.17493
EURUSD,2020.10.01,16:08,1.17498
EURUSD,2020.10.01,16:09,1.175
EURUSD,2020.10.01,16:10,1.17481
EURUSD,2020.10.01,16:11,1.17481
EURUSD,2020.10.01,16:12,1.17481
EURUSD,2020.10.01,16:13,1.17476
EURUSD,2020.10.01,16:14,1.17476
EURUSD,2020.10.01,16:15,1.17466
EURUSD,2020.10.01,16:16,1.17469
EURUSD,2020.10.01,16:17,1.17468
EURUSD,2020.10.01,16:18,1.17468
EURUSD,2020.10.01,16:19,1.17468
EURUSD,2020.10.01,16:20,1.17468
EURUSD,2020.10.01,16:21,1.17468
EURUSD,2020.10.01,16:22,1.17467
EURUSD,2020.10.01,16:23,1.17468
EURUSD,2020.10.01,16:24,1.17457
EURUSD,2020.10.01,16:25,1.17459
EURUSD,2020.10.01,16:26,1.17455
EURUSD,2020.10.01,16:27,1.17451
EURUSD,2020.10.01,16:28,1.17446
EURUSD,2020.10.01,16:29,1.1745
EURUSD,2020.10.01,16:30,1.17453
EURUSD,2020.10.01,16:31,1.17454
EURUSD,2020.10.01,16:32,1.17454
EURUSD,2020.10.01,16:33,1.17454
EURUSD,2020.10.01,16:34,1.17453
EURUSD,2020.10.01,16:35,1.17457
EURUSD,2020.10.01,16:36,1.17452
EURUSD,2020.10.01,16:37,1.17451
EURUSD,2020.10.01,16:38,1.17452
EURUSD,2020.10.01,16:39,1.17457
EURUSD,2020.10.01,16:40,1.17455
EURUSD,2020.10.01,16:41,1.17453
EURUSD,2020.10.01,16:42,1.17451
EURUSD,2020.10.01,16:43,1.17454
EURUSD,2020.10.01,16:44,1.17462
EURUSD,2020.10.01,16:45,1.17467
EURUSD,2020.10.01,16:46,1.17476
EURUSD,2020.10.01,16:47,1.17467
EURUSD,2020.10.01,16:48,1.1746
EURUSD,2020.10.01,16:49,1.17436
EURUSD,2020.10.01,16:50,1.17458
EURUSD,2020.10.01,16:51,1.17461
EURUSD,2020.10.01,16:52,1.17453
EURUSD,2020.10.01,16:53,1.1745
EURUSD,2020.10.01,16:54,1.17454
EURUSD,2020.10.01,16:55,1.1746
EURUSD,2020.10.01,16:56,1.17445
EURUSD,2020.10.01,16:57,1.17455
EURUSD,2020.10.01,16:58,1.17454
EURUSD,2020.10.01,16:59,1.1746
EURUSD,2020.10.01,17:00,1.17485
EURUSD,2020.10.01,17:01,1.1745
EURUSD,2020.10.01,17:02,1.1745
EURUSD,2020.10.01,17:03,1.1745
EURUSD,2020.10.01,17:04,1.1745
EURUSD,2020.10.01,17:05,1.1745
EURUSD,2020.10.01,17:06,1.1745
EURUSD,2020.10.01,17:07,1.1745
EURUSD,2020.10.01,17:08,1.1745
EURUSD,2020.10.01,17:09,1.17451
EURUSD,2020.10.01,17:10,1.17451
EURUSD,2020.10.01,17:11,1.17451
EURUSD,2020.10.01,17:12,1.17458
EURUSD,2020.10.01,17:13,1.17458
EURUSD,2020.10.01,17:14,1.17451
EURUSD,2020.10.01,17:15,1.17451
EURUSD,2020.10.01,17:16,1.17451
EURUSD,2020.10.01,17:17,1.17451
EURUSD,2020.10.01,17:18,1.17458
EURUSD,2020.10.01,17:19,1.17458
EURUSD,2020.10.01,17:20,1.17458
EURUSD,2020.10.01,17:21,1.17458
EURUSD,2020.10.01,17:22,1.17451
EURUSD,2020.10.01,17:23,1.1745
EURUSD,2020.10.01,17:24,1.1745
EURUSD,2020.10.01,17:25,1.1745
EURUSD,2020.10.01,17:26,1.1745
EURUSD,2020.10.01,17:27,1.1745
EURUSD,2020.10.01,17:28,1.1745
EURUSD,2020.10.01,17:29,1.1745
EURUSD,2020.10.01,17:30,1.1745
EURUSD,2020.10.01,17:31,1.1745
EURUSD,2020.10.01,17:32,1.1745
EURUSD,2020.10.01,17:33,1.1745
EURUSD,2020.10.01,17:34,1.1745
EURUSD,2020.10.01,17:37,1.1745
EURUSD,2020.10.01,17:38,1.1745
EURUSD,2020.10.01,17:39,1.17448
EURUSD,2020.10.01,17:40,1.17445
EURUSD,2020.10.01,17:41,1.17445
EURUSD,2020.10.01,17:43,1.17445
EURUSD,2020.10.01,17:44,1.17445
EURUSD,2020.10.01,17:45,1.17445
EURUSD,2020.10.01,17:46,1.17445
EURUSD,2020.10.01,17:47,1.17445
EURUSD,2020.10.01,17:48,1.17429
EURUSD,2020.10.01,17:49,1.17442
EURUSD,2020.10.01,17:50,1.17447
EURUSD,2020.10.01,17:51,1.17453
EURUSD,2020.10.01,17:52,1.17449
EURUSD,2020.10.01,17:53,1.17425
EURUSD,2020.10.01,17:54,1.17425
EURUSD,2020.10.01,17:55,1.17425
EURUSD,2020.10.01,17:56,1.17425
EURUSD,2020.10.01,17:57,1.17425
EURUSD,2020.10.01,17:58,1.17444
EURUSD,2020.10.01,17:59,1.17445
EURUSD,2020.10.01,18:00,1.17452
EURUSD,2020.10.01,18:01,1.17456
EURUSD,2020.10.01,18:02,1.17469
EURUSD,2020.10.01,18:03,1.17469
EURUSD,2020.10.01,18:04,1.17464
EURUSD,2020.10.01,18:05,1.17462
EURUSD,2020.10.01,18:06,1.17458
EURUSD,2020.10.01,18:07,1.17466
EURUSD,2020.10.01,18:08,1.17461
EURUSD,2020.10.01,18:09,1.17457
EURUSD,2020.10.01,18:10,1.17458
EURUSD,2020.10.01,18:11,1.17465
EURUSD,2020.10.01,18:12,1.17466
EURUSD,2020.10.01,18:13,1.17459
EURUSD,2020.10.01,18:14,1.17458
EURUSD,2020.10.01,18:15,1.17469
EURUSD,2020.10.01,18:16,1.17474
EURUSD,2020.10.01,18:17,1.17458
EURUSD,2020.10.01,18:18,1.17464
EURUSD,2020.10.01,18:19,1.17469
EURUSD,2020.10.01,18:20,1.17458
EURUSD,2020.10.01,18:21,1.17469
EURUSD,2020.10.01,18:22,1.17467
EURUSD,2020.10.01,18:23,1.1747
EURUSD,2020.10.01,18:24,1.17473
EURUSD,2020.10.01,18:25,1.17468
EURUSD,2020.10.01,18:26,1.17464
EURUSD,2020.10.01,18:27,1.17452
EURUSD,2020.10.01,18:28,1.17453
EURUSD,2020.10.01,18:29,1.1745
EURUSD,2020.10.01,18:30,1.17437
EURUSD,2020.10.01,18:31,1.17434
EURUSD,2020.10.01,18:32,1.17436
EURUSD,2020.10.01,18:33,1.17434
EURUSD,2020.10.01,18:34,1.17439
EURUSD,2020.10.01,18:35,1.17438
EURUSD,2020.10.01,18:36,1.17438
EURUSD,2020.10.01,18:37,1.17454
EURUSD,2020.10.01,18:38,1.17453
EURUSD,2020.10.01,18:39,1.17456
EURUSD,2020.10.01,18:40,1.17455
EURUSD,2020.10.01,18:41,1.17462
EURUSD,2020.10.01,18:42,1.17447
EURUSD,2020.10.01,18:43,1.17446
EURUSD,2020.10.01,18:44,1.17442
EURUSD,2020.10.01,18:45,1.17438
EURUSD,2020.10.01,18:46,1.1744
EURUSD,2020.10.01,18:47,1.17443
EURUSD,2020.10.01,18:48,1.17446
EURUSD,2020.10.01,18:49,1.17445
EURUSD,2020.10.01,18:50,1.17445
EURUSD,2020.10.01,18:51,1.17445
EURUSD,2020.10.01,18:52,1.17445
EURUSD,2020.10.01,18:53,1.17447
EURUSD,2020.10.01,18:54,1.17449
EURUSD,2020.10.01,18:55,1.17446
EURUSD,2020.10.01,18:56,1.17445
EURUSD,2020.10.01,18:57,1.17448
EURUSD,2020.10.01,18:58,1.17446
EURUSD,2020.10.01,18:59,1.17446
EURUSD,2020.10.01,19:00,1.17441
EURUSD,2020.10.01,19:01,1.17435
EURUSD,2020.10.01,19:02,1.17447
EURUSD,2020.10.01,19:03,1.17435
EURUSD,2020.10.01,19:04,1.17434
EURUSD,2020.10.01,19:05,1.1744
EURUSD,2020.10.01,19:06,1.17439
EURUSD,2020.10.01,19:07,1.1744
EURUSD,2020.10.01,19:08,1.17444
EURUSD,2020.10.01,19:09,1.17446
EURUSD,2020.10.01,19:10,1.17445
EURUSD,2020.10.01,19:11,1.17443
EURUSD,2020.10.01,19:12,1.1744
EURUSD,2020.10.01,19:13,1.17441
EURUSD,2020.10.01,19:14,1.17444
EURUSD,2020.10.01,19:15,1.17444
EURUSD,2020.10.01,19:16,1.17446
EURUSD,2020.10.01,19:17,1.17446
EURUSD,2020.10.01,19:18,1.17446
EURUSD,2020.10.01,19:19,1.17445
EURUSD,2020.10.01,19:20,1.17441
EURUSD,2020.10.01,19:21,1.17444
EURUSD,2020.10.01,19:22,1.1744
EURUSD,2020.10.01,19:23,1.1744
EURUSD,2020.10.01,19:24,1.1744
EURUSD,2020.10.01,19:25,1.17439
EURUSD,2020.10.01,19:26,1.17441
EURUSD,2020.10.01,19:27,1.17438
EURUSD,2020.10.01,19:28,1.17437
EURUSD,2020.10.01,19:29,1.17437
EURUSD,2020.10.01,19:30,1.17442
EURUSD,2020.10.01,19:31,1.17442
EURUSD,2020.10.01,19:32,1.17442
EURUSD,2020.10.01,19:33,1.17442
EURUSD,2020.10.01,19:34,1.17436
EURUSD,2020.10.01,19:35,1.17436
EURUSD,2020.10.01,19:36,1.17436
EURUSD,2020.10.01,19:37,1.17436
EURUSD,2020.10.01,19:38,1.17433
EURUSD,2020.10.01,19:39,1.17432
EURUSD,2020.10.01,19:40,1.17432
EURUSD,2020.10.01,19:41,1.1744
EURUSD,2020.10.01,19:42,1.17437
EURUSD,2020.10.01,19:43,1.17437
EURUSD,2020.10.01,19:44,1.17439
EURUSD,2020.10.01,19:45,1.1744
EURUSD,2020.10.01,19:46,1.17443
EURUSD,2020.10.01,19:47,1.17441
EURUSD,2020.10.01,19:48,1.17436
EURUSD,2020.10.01,19:49,1.17435
EURUSD,2020.10.01,19:50,1.17435
EURUSD,2020.10.01,19:51,1.17435
EURUSD,2020.10.01,19:52,1.17436
EURUSD,2020.10.01,19:53,1.17437
EURUSD,2020.10.01,19:54,1.1744
EURUSD,2020.10.01,19:55,1.1744
EURUSD,2020.10.01,19:56,1.17442
EURUSD,2020.10.01,19:57,1.17434
EURUSD,2020.10.01,19:58,1.17437
EURUSD,2020.10.01,19:59,1.17439
EURUSD,2020.10.01,20:00,1.17436
EURUSD,2020.10.01,20:01,1.17439
EURUSD,2020.10.01,20:02,1.17444
EURUSD,2020.10.01,20:03,1.17439
EURUSD,2020.10.01,20:04,1.17434
EURUSD,2020.10.01,20:05,1.17441
EURUSD,2020.10.01,20:06,1.17442
EURUSD,2020.10.01,20:07,1.1744
EURUSD,2020.10.01,20:08,1.17419
EURUSD,2020.10.01,20:09,1.17409
EURUSD,2020.10.01,20:10,1.17406
EURUSD,2020.10.01,20:11,1.17372
EURUSD,2020.10.01,20:12,1.17372
EURUSD,2020.10.01,20:13,1.17382
EURUSD,2020.10.01,20:14,1.17379
EURUSD,2020.10.01,20:15,1.17373
EURUSD,2020.10.01,20:16,1.17374
EURUSD,2020.10.01,20:17,1.1738
EURUSD,2020.10.01,20:18,1.17379
EURUSD,2020.10.01,20:19,1.1739
EURUSD,2020.10.01,20:20,1.17384
EURUSD,2020.10.01,20:21,1.17389
EURUSD,2020.10.01,20:22,1.17374
EURUSD,2020.10.01,20:23,1.17378
EURUSD,2020.10.01,20:24,1.1738
EURUSD,2020.10.01,20:25,1.17383
EURUSD,2020.10.01,20:26,1.17394
EURUSD,2020.10.01,20:27,1.17396
EURUSD,2020.10.01,20:28,1.17396
EURUSD,2020.10.01,20:29,1.17396
EURUSD,2020.10.01,20:30,1.17385
EURUSD,2020.10.01,20:31,1.17375
EURUSD,2020.10.01,20:32,1.17369
EURUSD,2020.10.01,20:33,1.17364
EURUSD,2020.10.01,20:34,1.17354
EURUSD,2020.10.01,20:35,1.17349
EURUSD,2020.10.01,20:36,1.17352
EURUSD,2020.10.01,20:37,1.17355
EURUSD,2020.10.01,20:38,1.17359
EURUSD,2020.10.01,20:39,1.17382
EURUSD,2020.10.01,20:40,1.17363
EURUSD,2020.10.01,20:41,1.17358
EURUSD,2020.10.01,20:42,1.1736
EURUSD,2020.10.01,20:43,1.17344
EURUSD,2020.10.01,20:44,1.17345
EURUSD,2020.10.01,20:45,1.17347
EURUSD,2020.10.01,20:46,1.17346
EURUSD,2020.10.01,20:47,1.1734
EURUSD,2020.10.01,20:48,1.17348
EURUSD,2020.10.01,20:49,1.17351
EURUSD,2020.10.01,20:50,1.17357
EURUSD,2020.10.01,20:51,1.1736
EURUSD,2020.10.01,20:52,1.17354
EURUSD,2020.10.01,20:53,1.17343
EURUSD,2020.10.01,20:54,1.17355
EURUSD,2020.10.01,20:55,1.17359
EURUSD,2020.10.01,20:56,1.17355
EURUSD,2020.10.01,20:57,1.17353
EURUSD,2020.10.01,20:58,1.17339
EURUSD,2020.10.01,20:59,1.17347
EURUSD,2020.10.01,21:00,1.17325
EURUSD,2020.10.01,21:01,1.17327
EURUSD,2020.10.01,21:02,1.17334
EURUSD,2020.10.01,21:03,1.1733
EURUSD,2020.10.01,21:04,1.1735
EURUSD,2020.10.01,21:05,1.17352
EURUSD,2020.10.01,21:06,1.17349
EURUSD,2020.10.01,21:07,1.17359
EURUSD,2020.10.01,21:08,1.17362
EURUSD,2020.10.01,21:09,1.17365
EURUSD,2020.10.01,21:10,1.17355
EURUSD,2020.10.01,21:11,1.17359
EURUSD,2020.10.01,21:12,1.17352
EURUSD,2020.10.01,21:13,1.1735
